xa120,xb120,y,May,Apr,Aug,Nov,Jul,Jun,Feb,Jan,Mar,Dec,Sep,Oct,Tue,Wed,Sat,Fri,Thu,Sun,Mon
0.2237044,2.677976,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.2237044,2.713486,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,2.707027,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.2237044,2.725702,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.2237044,2.714172,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.2237044,2.744664,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,2.796026,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,2.81147,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,2.819904,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,2.849483,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,2.909119,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.2237044,2.97855,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.2237044,3.056809,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,3.147677,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,3.169012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.2237044,3.184793,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.2237044,3.200522,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.2237044,3.217975,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.2237044,3.229946,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,3.227506,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.2237044,3.263334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,3.304946,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,3.275692,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.2237044,3.214381,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.2237044,3.155299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,3.187498,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,3.236088,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.2237044,3.216013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.2237044,3.186412,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.2237044,3.184997,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.2237044,3.211154,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,3.200643,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.2237044,3.171382,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,3.19762,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,3.196049,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,3.220031,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,3.240321,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,3.224737,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,3.216572,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.2237044,3.22572,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.2237044,3.260506,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,3.27596,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.2237044,3.255379,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,3.29362,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.2237044,3.360121,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,3.410559,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.2237044,3.380854,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.2237044,3.34543,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,3.350317,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.2237044,3.434926,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,3.541677,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.2237044,3.622145,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.2237044,3.678551,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,3.663668,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,3.577842,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,3.453706,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.2237044,3.296837,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.2237044,3.1469,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.2237044,3.03576,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.2237044,2.959489,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.2237044,2.848466,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,2.749787,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.2237044,2.63222,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.2237044,2.521055,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,2.439118,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,2.380632,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.2237044,2.291111,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,2.247177,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,2.21977,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.2237044,2.213322,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.2237044,2.195698,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,2.141179,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,2.039407,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,1.937306,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.2237044,1.82909,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,1.73921,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.2237044,1.653793,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.2237044,1.61134,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,1.594169,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,1.583067,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.2237044,1.573782,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,1.546236,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,1.502092,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.2237044,1.501696,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.2237044,1.52751,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.2237044,1.505642,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,1.45832,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.2237044,1.440483,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,1.459361,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,1.470394,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,1.428133,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.2237044,1.375233,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,1.342157,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.2237044,1.335088,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.2237044,1.329637,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.2237044,1.302906,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.2237044,1.283041,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,1.279275,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.2237044,1.30045,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.2237044,1.280855,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,1.234772,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.2237044,1.172786,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,1.147759,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,1.119322,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,1.086448,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,1.041153,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,0.9947727,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.2237044,0.9680995,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,0.9616817,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,0.9418394,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.2237044,0.9180958,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,0.8614851,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,0.8166225,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,0.7728912,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,0.7423229,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.2237044,0.7060892,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.2237044,0.667297,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,0.6707021,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,0.6733134,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,0.6252006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,0.5677526,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,0.5342157,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,0.5252844,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,0.5256383,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,0.5235012,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,0.523982,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,0.5200936,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,0.5261372,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.2237044,0.5470973,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,0.5613366,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,0.5713484,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.2237044,0.5557378,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.2237044,0.5613162,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,0.5575409,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,0.5637657,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,0.5552598,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,0.5500315,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.2237044,0.5687685,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.2237044,0.5536776,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,0.5186676,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,0.5010005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,0.5008222,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,0.5222073,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.2237044,0.5291416,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.2237044,0.55657,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,0.5561533,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,0.5764227,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,0.5916287,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.2237044,0.6098784,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.2237044,0.629237,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.2237044,0.6521864,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.2237044,0.6867155,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,0.7396221,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.2237044,0.7887465,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,0.7652795,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.2237044,0.7125946,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,0.6638281,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.2237044,0.641082,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,0.5977807,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,0.550185,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,0.5446856,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.2237044,0.537858,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.2237044,0.4993782,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,0.4632291,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.2237044,0.4275916,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,0.3776364,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,0.3496185,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.2237044,0.3260063,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.2237044,0.291033,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,0.2445467,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,0.1670231,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,0.1024701,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.2237044,0.04864905,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,-0.007551351,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,-0.1009083,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.1754206,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,-0.1906878,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,-0.2295303,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.2237044,-0.3121296,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,-0.3508591,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,-0.3812079,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.2237044,-0.3935797,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,-0.4340181,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,-0.4405154,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.2237044,-0.4532355,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,-0.4850347,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,-0.53633,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,-0.5914307,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,-0.6521315,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.2237044,-0.7060467,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,-0.750021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.2237044,-0.7972754,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,-0.8359661,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.8860666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.2237044,-0.934833,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.2237044,-0.9751848,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-1.036629,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.2237044,-1.087567,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,-1.132631,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.2237044,-1.160762,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.2237044,-1.207502,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-1.261737,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,-1.331286,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.2237044,-1.403375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
