xa60,xb60,y,Apr,Mar,Sep,Oct,Jun,May,Aug,Feb,Dec,Nov,Jul,Jan,Tue,Thu,Mon,Wed,Fri,Sat,Sun
0.2654042,-0.03903105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2917503,-0.00209313,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.359597,0.01102604,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3342293,-0.0161013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3028665,-0.03748676,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.306045,-0.05830741,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2995686,-0.01474046,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.2874813,0.006027533,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.321254,0.02327254,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3564814,-0.04206891,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3414174,-0.09212083,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3462948,-0.09719505,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1746754,-0.1266261,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08242738,-0.1386936,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.1684142,-0.1574646,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.2209242,-0.1433655,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2158898,-0.1400327,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.2213058,-0.1264437,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.3504226,-0.1173812,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.3281574,-0.1359064,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3736358,-0.1525917,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.425787,-0.1767408,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.3864483,-0.235698,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.3982325,-0.2725785,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.3551466,-0.2930565,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.3323128,-0.2857932,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.2979951,-0.2786236,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3005537,-0.305094,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.2147863,-0.356376,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.06860626,-0.4055517,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1017492,-0.4075492,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.1208765,-0.3955936,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.09880703,-0.3990803,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.155358,-0.3945152,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1294923,-0.3652756,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.08209568,-0.365138,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.1263597,-0.3596333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1224395,-0.3770655,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.02778675,-0.4288439,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-0.03707976,-0.4192751,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.1289706,-0.4193299,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.2472878,-0.402292,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.2493573,-0.4188388,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-0.188175,-0.4056895,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.07253982,-0.3728118,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.0715048,-0.3645997,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.07277445,-0.4264092,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.1114651,-0.4887775,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.09999624,-0.5189627,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.004638484,-0.4864565,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.03707012,-0.4748774,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.009597422,-0.5007507,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06115879,-0.5057209,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.01005125,-0.5184879,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02436915,-0.5378095,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.002238833,-0.5764932,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.03742215,-0.6152599,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.02215301,-0.61214,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.03998513,-0.5896783,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.03099897,-0.5451957,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1209678,-0.5287608,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1357712,-0.5534841,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.1137299,-0.5570868,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.05379743,-0.5574538,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.009782767,-0.534909,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.03203906,-0.5305968,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1119393,-0.5549302,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.1659755,-0.5357532,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2374128,-0.5132363,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2245951,-0.4554221,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.2461727,-0.4216289,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3199604,-0.3986274,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.2917825,-0.3461049,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.2806094,-0.2954193,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.2927054,-0.2335836,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2779368,-0.2189813,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.2291933,-0.2070298,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.255483,-0.1660361,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.317686,-0.07056652,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.3610355,-0.03874209,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3161908,-0.05690779,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3182257,-0.05538127,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.2977721,-0.03814192,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3028501,-0.0300939,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3300074,-0.02726006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3468466,-0.02784456,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2668308,-0.01139752,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.2487485,0.01995603,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.2302004,0.07328176,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2717396,0.1172641,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.254515,0.1456996,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1484736,0.1707893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.1811256,0.1647941,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.1971352,0.1857982,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2812685,0.20376,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2830088,0.2051557,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2736186,0.2327329,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.2394259,0.2906942,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.2382276,0.3354897,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.3078437,0.3044627,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.4502171,0.304169,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.4490491,0.3334442,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.416333,0.3415209,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3569645,0.369762,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.296524,0.4027601,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2695507,0.4064257,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3051511,0.428147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3436107,0.4859822,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.3328932,0.563771,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.4197786,0.5741338,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.3865566,0.5706142,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3804012,0.5674439,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3012122,0.5671266,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2830019,0.6052973,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.1191068,0.6236767,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1324376,0.6608626,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.1738785,0.6950926,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2301943,0.7480866,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.3708975,0.7274239,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.2499767,0.6771605,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.2082893,0.6664198,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2352822,0.6569044,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.192839,0.6902672,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2937471,0.7213038,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.2171819,0.7387729,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1933554,0.7483082,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2059683,0.7918067,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.1784549,0.8006309,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.249006,0.7410434,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2145975,0.6613856,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2058315,0.616645,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.2695654,0.58002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.2467604,0.5675236,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2989447,0.5729359,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3572603,0.5590282,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.5136908,0.5068966,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.5194578,0.4709377,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.4988664,0.4054741,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2097923,0.3431074,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.2134732,0.3054522,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.08224927,0.2779276,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1210053,0.2796893,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.1929595,0.2888608,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1610411,0.3107486,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.2920407,0.2842629,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.3112687,0.2861127,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3538887,0.2741056,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2934554,0.2262829,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1518723,0.1781982,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.07241892,0.1540101,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.07602585,0.1505726,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.04638873,0.1600413,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.00625879,0.1837147,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-0.02541108,0.1837619,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
-0.06062401,0.1786437,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.1992794,0.1326172,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.234695,0.1012689,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.3160032,0.07727524,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.2242068,0.07152531,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.2282812,0.07830503,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
-0.1191868,0.0586108,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.2019349,0.05933752,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
-0.1763864,0.05834255,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.1502302,0.04472955,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-0.08097799,0.02869544,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.07001707,0.005935368,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.2045082,0.0049849,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.1507566,0.008502712,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.1058216,-0.01517179,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.103448,0.0120082,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.006343936,0.02188638,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.063378,0.04146291,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.01461971,0.0364115,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0742326,0.0384254,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.1516774,0.02231004,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.08029332,-0.01343552,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0146179,-0.01024969,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1010199,0.007466544,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0883185,0.02849393,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.08222019,0.006300156,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.08820013,0.0007838772,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.131502,-0.001086566,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1129559,0.02718073,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.04748393,0.00886819,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.04303152,-0.02166601,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.01172998,-0.02872079,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0754356,-0.01052954,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.02680156,0.005137697,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.05299661,0.009098293,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.05556644,0.02219105,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.003143317,0.07378455,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.007908101,0.09225893,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.1049177,0.09123306,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0278985,0.06718448,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.08151618,0.07055974,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.175747,0.09641364,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.2611108,0.09771539,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.3204485,0.1057824,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.4182618,0.09870431,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.356555,0.1114821,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.2912821,0.1234578,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.250452,0.149122,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.2895517,0.1767538,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2954735,0.155221,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3299741,0.1975956,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2599815,0.2032238,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.2541154,0.2157239,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.3204305,0.1677648,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.3113171,0.1497154,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.330559,0.1845914,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.3232678,0.218487,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.378781,0.2288887,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3185923,0.2450004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3175308,0.2511882,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.257942,0.2573477,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2156267,0.2453967,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.2009882,0.2396782,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.1621702,0.2607745,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.1375421,0.3231814,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.216178,0.3882108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3184937,0.4045085,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.3451452,0.4416998,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3656328,0.4453128,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.3862041,0.450397,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3495919,0.5151013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.3373079,0.551248,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.2952665,0.5904164,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3177588,0.6596104,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.3297462,0.7948057,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3124261,0.9020176,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.3186018,0.9501026,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.2857327,1.023264,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.3757387,1.090745,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.4055186,1.163273,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3326357,1.226134,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3893019,1.242652,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.3851548,1.284388,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.4181316,1.317385,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.4175418,1.388927,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.4064047,1.405957,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3412152,1.404697,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3411198,1.469073,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.382081,1.495814,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.3557808,1.576394,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4353817,1.627487,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3612383,1.633138,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.3956121,1.634953,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3989149,1.749655,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.4571065,1.853428,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.483675,1.892876,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.6395893,1.907253,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5434246,1.965482,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.4870096,2.016316,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.4854429,2.006577,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.452986,1.994384,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.3842763,2.013349,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.2965338,2.076206,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3433684,2.174899,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.2034244,2.188434,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2389074,2.201322,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2256822,2.239702,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2781866,2.340867,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.1839575,2.383951,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.2107152,2.425162,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3822853,2.446568,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.4760542,2.46064,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
