xa10,xb10,y,Dec,Aug,Jan,Sep,Nov,Feb,Mar,Jun,Apr,Jul,May,Oct,Fri,Mon,Tue,Sat,Thu,Sun,Wed
0.06314468,0.2054247,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,0.4072969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,0.4953234,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,0.4763625,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,0.1137925,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,-0.1651737,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.06314468,-0.2119882,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.06314468,-0.2671618,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.06314468,-0.249184,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,-0.2765367,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.06314468,-0.1164739,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,-0.05598842,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.06314468,0.06170785,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,0.0818163,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,0.09940107,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,0.008546517,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.13272,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.06314468,-0.2549076,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,-0.3284832,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.06314468,-0.3324528,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.06314468,-0.3237862,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.345302,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.06314468,-0.3469973,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.06314468,-0.4328318,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,-0.4148743,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,-0.3532099,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.06314468,-0.3316559,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,-0.2998053,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.06314468,-0.2699897,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.06314468,-0.1977061,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,-0.2355906,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,-0.2337117,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,-0.2672076,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,-0.3441817,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.3637743,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.2700852,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.1760965,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,-0.2679192,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.06314468,-0.2051445,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,-0.05036126,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,0.04211311,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.06314468,-0.2142662,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.06314468,-0.4979226,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,-0.5205914,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.06314468,-0.4005237,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.06314468,-0.3264182,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,-0.4398035,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.06314468,-0.4766761,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,-0.5029925,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,-0.6163488,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.8039502,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,-0.8941208,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,-0.8549914,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.06314468,-0.7646955,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,-0.6963735,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.6290817,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,-0.6833308,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,-0.7591549,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.06314468,-0.7959318,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,-0.7610165,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.06314468,-0.8147467,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.8500814,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,-0.8529301,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,-0.8277107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.06314468,-0.7609358,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,-0.6881339,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.06314468,-0.5634638,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,-0.4321326,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,-0.209973,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,0.06603985,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.06314468,0.04165889,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,-0.01367929,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.06314468,0.04378473,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.06314468,0.3018396,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.06314468,0.3248945,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.06314468,0.1461937,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,0.09240394,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.06314468,0.0872604,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,0.008573812,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,-0.1483922,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.06314468,-0.2344968,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.06314468,-0.2332909,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.06314468,-0.2586009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.06314468,-0.2472661,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.06314468,-0.1372154,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.06314468,-0.09750234,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.09804661,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,-0.1908502,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.06314468,-0.1578363,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,-0.1770509,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.06314468,-0.2277235,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,-0.1060652,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.06314468,0.09901458,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,0.1477765,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.06314468,0.01946388,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,0.004785228,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,0.1276005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,0.2332717,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,0.3477075,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,0.4498226,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.06314468,0.3663672,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,0.3255576,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,0.4441717,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.06314468,0.6461434,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.06314468,0.6265242,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.06314468,0.5117342,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.06314468,0.4634988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,0.4807216,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.06314468,0.5867409,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,0.6320864,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,0.691629,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.06314468,0.7757249,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,0.8656981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.06314468,0.7946111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,0.5831412,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.06314468,0.4384499,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,0.4253456,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,0.6202781,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.06314468,0.7671655,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,0.9448405,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.06314468,1.095535,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,1.350317,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.06314468,1.393537,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,1.163532,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,0.94978,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,0.7764796,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,0.6527478,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.06314468,0.5914386,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,0.6364177,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.06314468,0.6265255,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.06314468,0.4079613,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,0.2746767,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,0.1675866,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,0.02947607,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,-0.08681718,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.06314468,-0.1672612,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.06314468,-0.1064224,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.06314468,-0.09876243,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,0.01936629,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,0.04989309,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.06314468,0.1434597,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,0.1781562,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.06314468,0.2428896,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,0.1686952,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.06314468,0.1315947,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.06314468,0.227075,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.06314468,0.2544434,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,0.3163445,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,0.2998362,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.06314468,0.4052964,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,0.2850444,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,0.1394963,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,0.1155024,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.06314468,0.1495251,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,0.1360176,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,0.02641124,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,0.02372636,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.06314468,-0.01728979,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,-0.140205,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.06314468,-0.2334967,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.2616986,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,-0.2218518,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.06314468,-0.2253281,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,-0.2215155,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.06314468,-0.1195724,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.06314468,-0.03498872,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,0.07123806,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,0.04322498,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,0.03391741,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.06314468,-0.05265203,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.06314468,-0.1269474,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.06314468,-0.1016193,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.06314468,0.01000179,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,0.1701703,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.06314468,0.0814991,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,0.02336522,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.06314468,0.01072212,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.06314468,0.1200773,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.06314468,0.03774309,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,-0.1019484,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,-0.2015121,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.1443689,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.06314468,-0.09111418,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.06314468,-0.04561167,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,0.03785281,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,0.2193769,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.06314468,0.3237957,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.06314468,0.2599245,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,0.1176005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.06314468,0.08317864,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.06314468,0.112654,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.06314468,-0.005385369,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.06314468,-0.07855048,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.06314468,-0.1422341,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.06314468,-0.05367665,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.06314468,-0.04942817,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.06314468,0.05266701,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,0.132945,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,0.11704,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.06314468,0.154089,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.06314468,0.2022984,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,0.2335078,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.06314468,0.05248877,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.09296279,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,-0.04270135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,-0.01775334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,0.008228307,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.04960952,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.06314468,-0.04858677,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.06314468,-0.1450962,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,-0.2518715,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.06314468,-0.2910198,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,-0.217952,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,-0.1254623,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,-0.008852865,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,-0.02886302,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.06314468,-0.06151573,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.06314468,-0.2257909,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,-0.3331433,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.06314468,-0.3687165,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,-0.389241,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,-0.3060413,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,-0.07125808,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.06314468,0.3264096,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,0.6724463,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.06314468,0.8125024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.06314468,0.9520663,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,1.096097,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,1.279345,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.06314468,1.358283,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.06314468,1.291052,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.06314468,1.285985,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,1.296153,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.06314468,1.282657,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,1.252514,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.06314468,1.180477,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,1.272023,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,1.207912,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.06314468,1.361756,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,1.196865,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.06314468,1.018748,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.06314468,0.7828482,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,1.004245,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.06314468,1.239777,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.06314468,1.318772,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.06314468,1.374179,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.06314468,1.507055,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.06314468,1.472722,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.06314468,1.253779,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.06314468,1.067725,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,1.186115,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,1.471363,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.06314468,1.69376,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,1.625457,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.06314468,1.651439,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,1.744858,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,2.065676,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,2.305894,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.06314468,2.431706,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,2.371373,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.06314468,2.242821,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.06314468,2.456612,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,2.415895,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,2.182519,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,1.879141,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,1.872436,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
