xa5,xb5,y,Sep,Feb,Apr,Jul,Oct,Jun,May,Aug,Dec,Jan,Nov,Mar,Thu,Wed,Sun,Mon,Fri,Tue,Sat
0.3116387,0.1806175,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.07539366,0.7074004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.04652538,0.7193121,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.4445411,0.4320946,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1370703,0.09218179,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.003861287,-0.05673432,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.2333821,0.3816394,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.03189642,0.6830049,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.05385859,0.7569522,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0553296,0.2268081,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
-0.2037497,-0.3083294,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.41754,-0.4442808,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.1950976,-0.4303662,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.07902557,-0.4127319,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.1408081,-0.2675688,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.248251,-0.08917863,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.03786023,-0.04985592,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02649614,0.1747449,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.09627906,0.2000319,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
-0.01897326,0.225773,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.2409682,0.09260935,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.04066357,-0.1468314,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.2969916,-0.3727998,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.01436563,-0.4448973,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1289828,-0.3859379,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.2414748,-0.2850786,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.2052033,-0.2905053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.02801667,-0.2829762,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.04907989,-0.4441665,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.09033849,-0.4513577,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
-0.1608154,-0.3773648,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.03088818,-0.3220084,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.03923441,-0.2957894,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.1818931,-0.2200217,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.1199037,-0.1139221,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.05873965,-0.1596398,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.09089717,-0.1978849,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.05521782,-0.2681297,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2271739,-0.385728,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.0750907,-0.3979402,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.1759753,-0.2557967,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.007554708,-0.2456696,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02946012,-0.3286828,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.03923127,-0.153271,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.04882415,0.1386842,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.02142667,0.3074405,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.03037459,-0.1607061,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.1269601,-0.6332768,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3440191,-0.7048413,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1048809,-0.5340165,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.09386831,-0.2978313,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.07630218,-0.2778663,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.1161274,-0.3275821,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4456969,-0.3470218,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.0207635,-0.5696233,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.01935439,-0.913689,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1336877,-1.041151,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.1069738,-0.9775118,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.05349198,-0.7559008,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.01798523,-0.547006,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.04211984,-0.4473225,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.1592846,-0.5530574,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.1264951,-0.7271591,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.04636676,-0.8083731,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.02290702,-0.7458686,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.03927486,-0.8130437,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06474644,-0.8157767,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.1861236,-0.8264688,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.06069625,-0.7923197,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.04071343,-0.7658848,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02787444,-0.7573662,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.07072761,-0.6268402,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.05502268,-0.4156001,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06220391,-0.05346397,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.1386045,0.2520815,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.07679172,0.1152798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.4363843,-0.03966455,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.1008785,-0.02545088,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.02034908,0.3571937,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.1026842,0.4196705,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.03786023,0.1952506,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.4082453,0.1332523,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3693555,0.09834834,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.04236339,-0.03052217,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.1346832,-0.1633084,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.1653312,-0.3003835,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
-0.1459637,-0.3158884,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.09051939,-0.3539214,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1866914,-0.2754096,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1758458,-0.08864074,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.009507476,-0.01190617,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3749903,0.03323277,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.05949483,-0.1209754,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.04085676,-0.2222889,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.1373603,-0.3124389,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.01264873,-0.354027,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.1531018,-0.1345762,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.05280534,0.2652702,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.1703384,0.3163761,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.09839096,0.009257399,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.5387318,-0.1297352,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
-0.01947808,0.0118515,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2190367,0.199769,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1388476,0.4660683,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.284339,0.564114,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1926152,0.323762,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.4130182,0.1937041,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.005283521,0.3747523,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2322204,0.7193774,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.07680671,0.7127471,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.2433644,0.5370065,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2508624,0.4125305,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.09063469,0.3437881,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2687522,0.4174382,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.2172756,0.5474464,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1976373,0.6685961,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.05004136,0.8609155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.4893353,1.071178,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1900147,0.9101688,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02845348,0.5006584,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.4680378,0.2211413,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-0.006364648,0.1782968,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
-0.2537032,0.365585,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2812357,0.6377336,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.02733394,0.9424937,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.07735727,1.150702,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.04850093,1.594536,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.07287955,1.647822,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3832362,1.256687,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.1341171,0.8492199,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
-0.2601508,0.5145998,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
-0.03899388,0.3617758,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.07751007,0.4274499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.1843999,0.6546513,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.02270837,0.7576355,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.07930894,0.4600757,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.08133367,0.2882404,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.04274993,0.1264622,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.05252809,-0.1024494,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.2868152,-0.2132593,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
-0.1153645,-0.2518841,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.02210397,-0.2040026,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.1628463,-0.119082,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.03656714,0.01689602,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0708331,0.06799656,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.177892,0.2239875,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.3129781,0.2406478,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1142464,0.3033403,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.1311059,0.1443163,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.07141729,0.07199545,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.09115984,0.1069098,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.03004392,0.2183325,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3354917,0.3379954,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.02467396,0.3808104,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.2010234,0.5261716,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3003987,0.3039792,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2005041,0.05889849,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.2994119,0.02164924,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.1878148,0.09105513,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.02780215,0.1147386,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.1612846,0.07863975,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.04430579,0.08366155,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1848426,0.01283826,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.1209698,-0.1743834,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.003528118,-0.2947883,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.06177559,-0.3085488,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.02457418,-0.261119,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.3198795,-0.2676026,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.1028183,-0.2559657,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.1068865,-0.1622233,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.004953094,0.01290877,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.02063136,0.2011557,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1166318,0.1762375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.06568395,0.1295944,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1541917,-0.1391712,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.01634119,-0.2947941,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4000679,-0.203919,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.03932009,0.02546855,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1155746,0.2570472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.2377752,0.1739302,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1780325,0.01064087,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.2560161,0.01209795,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-0.0440892,0.1801632,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.02341454,0.05870756,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.1419796,-0.09766424,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.04101824,-0.2618723,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.09645892,-0.2512837,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.07161322,-0.2256147,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.08197859,-0.1147029,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1264907,0.05470166,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.02692564,0.3508414,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.04669826,0.478707,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.09103022,0.3612445,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2603621,0.0891569,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.05577963,0.06404057,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.01262448,0.07409807,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.187412,-0.03568613,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.1105867,-0.1269816,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.06312772,-0.2304035,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.09749141,-0.1148783,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.08867334,-0.06145179,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.02441916,0.07173821,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.319549,0.1333926,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06971296,0.1502032,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2138253,0.1867094,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.03021442,0.3049724,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.03073672,0.3426749,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.02871861,0.02033501,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.06521479,-0.2068183,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.205995,-0.1618068,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.01495956,-0.09401792,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.01391562,0.0556294,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1127559,0.06818301,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.1438843,0.07500758,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.260021,-0.1252587,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.1158399,-0.3677372,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.0660917,-0.4395116,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.08607259,-0.3502729,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.04875163,-0.1322215,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.2120839,0.1569527,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.0866363,0.1207077,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
-0.01392699,0.09754299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.09135924,-0.1662181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06937943,-0.3876864,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.35808,-0.5165519,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.06092034,-0.6257783,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.2455108,-0.5553028,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.2258415,-0.169609,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.05375824,0.4021555,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.2175131,0.8645826,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.2158674,0.9403538,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.07677294,1.010054,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.6459026,1.105788,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.1769753,1.265946,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.06765102,1.347166,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.1104847,1.291261,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.1760606,1.224146,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.1497956,1.241594,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-0.2554573,1.248322,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.3782968,1.073679,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.4029265,1.008188,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.1126592,1.180422,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.04422818,1.218428,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2567259,1.518938,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02017339,1.251561,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.03464546,0.8593021,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.8647097,0.4476233,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.09493115,0.6923763,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.6199142,1.034499,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-6.573058e-005,1.372781,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.4055225,1.528711,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-0.0410644,1.797349,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.3443139,1.549982,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.01646854,0.9959739,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.2811662,0.6494581,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.2808866,0.9091316,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.1371605,1.375931,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.1525129,1.832978,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.4160743,1.697325,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.2271158,1.419136,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
-0.7037928,1.490971,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2956762,2.018863,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.1627656,2.225708,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
-0.08469137,2.521098,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
